mem num,reason for leaving
127630,Moving from Area
127556,Moving from Area
127552,Moving from Area
127544,Moving from Area
127514,Moving from Area
127470,Moving from Area
127464,Moving from Area
127440,Moving from Area
127428,Moving from Area
127408,Moving from Area
127406,Moving from Area
127394,Moving from Area
127362,Moving from Area
127332,Moving from Area
127330,Moving from Area
127274,Moving from Area
127272,Moving from Area
127244,Moving from Area
127236,Moving from Area
127226,Moving from Area
127212,Moving from Area
127188,Moving from Area
127180,Moving from Area
127178,Moving from Area
127162,Moving from Area
127136,Moving from Area
127124,Moving from Area
127122,Moving from Area
127114,Moving from Area
127092,Moving from Area
127090,Moving from Area
127088,Moving from Area
127084,Moving from Area
127082,Moving from Area
127074,Moving from Area
127070,Moving from Area
127042,Moving from Area
127030,Moving from Area
127022,Moving from Area
127020,Moving from Area
127014,Moving from Area
126970,Moving from Area
126926,Moving from Area
126924,Moving from Area
126914,Moving from Area
126906,Moving from Area
126848,Moving from Area
126846,Moving from Area
126768,Moving from Area
126746,Moving from Area
126682,Moving from Area
126674,Moving from Area
126592,Moving from Area
126582,Moving from Area
126574,Moving from Area
126564,Moving from Area
126562,Moving from Area
126560,Moving from Area
126552,Moving from Area
126538,Moving from Area
126536,Moving from Area
126522,Moving from Area
126508,Moving from Area
126504,Moving from Area
126492,Moving from Area
126464,Moving from Area
126462,Moving from Area
126444,Moving from Area
126442,Moving from Area
126400,Moving from Area
126390,Moving from Area
126382,Moving from Area
126376,Moving from Area
126352,Moving from Area
126338,Moving from Area
126336,Moving from Area
126320,Moving from Area
126318,Moving from Area
126312,Moving from Area
126294,Moving from Area
126292,Moving from Area
126262,Moving from Area
126260,Moving from Area
126256,Moving from Area
126242,Moving from Area
126234,Moving from Area
126226,Moving from Area
126218,Moving from Area
126206,Moving from Area
126194,Moving from Area
126176,Moving from Area
126174,Moving from Area
126150,Moving from Area
126148,Moving from Area
126146,Moving from Area
126142,Moving from Area
126108,Moving from Area
126102,Moving from Area
126074,Moving from Area
126058,Moving from Area
126048,Moving from Area
126044,Moving from Area
126008,Moving from Area
125986,Moving from Area
125982,Moving from Area
125970,Moving from Area
125966,Moving from Area
125964,Moving from Area
125946,Moving from Area
125930,Moving from Area
125924,Moving from Area
125916,Moving from Area
125864,Moving from Area
123784,Moving from Area
125714,Moving from Area
125674,Moving from Area
125658,Moving from Area
125654,Moving from Area
125646,Moving from Area
125642,Moving from Area
125630,Moving from Area
125588,Moving from Area
125576,Moving from Area
125542,Moving from Area
125528,Moving from Area
125518,Moving from Area
125516,Moving from Area
125462,Moving from Area
125440,Moving from Area
125414,Moving from Area
125380,Moving from Area
125370,Moving from Area
125336,Moving from Area
125316,Moving from Area
125314,Moving from Area
125312,Moving from Area
125294,Moving from Area
125290,Moving from Area
125214,Moving from Area
125206,Moving from Area
125176,Moving from Area
125170,Moving from Area
125138,Moving from Area
125122,Moving from Area
125072,Moving from Area
125032,Moving from Area
124970,Moving from Area
124910,Moving from Area
143932,Moving from Area
143904,Moving from Area
143890,Moving from Area
143882,Moving from Area
143880,Moving from Area
143872,Moving from Area
143860,Moving from Area
143850,Moving from Area
143840,Moving from Area
143830,Moving from Area
143822,Moving from Area
143802,Moving from Area
143796,Moving from Area
143784,Moving from Area
143738,Moving from Area
143736,Moving from Area
143726,Moving from Area
143706,Moving from Area
143680,Moving from Area
143674,Moving from Area
143666,Moving from Area
143662,Moving from Area
143646,Moving from Area
143616,Moving from Area
143602,Moving from Area
143600,Moving from Area
143596,Moving from Area
143542,Moving from Area
143530,Moving from Area
143514,Moving from Area
143512,Moving from Area
143454,Moving from Area
143448,Moving from Area
143446,Moving from Area
143436,Moving from Area
143434,Moving from Area
143412,Moving from Area
143408,Moving from Area
143406,Moving from Area
143402,Moving from Area
143386,Moving from Area
143348,Moving from Area
143346,Moving from Area
143342,Moving from Area
143340,Moving from Area
143316,Moving from Area
143304,Moving from Area
143280,Moving from Area
143270,Moving from Area
143262,Moving from Area
143248,Moving from Area
143244,Moving from Area
143202,Moving from Area
143188,Moving from Area
143168,Moving from Area
143146,Moving from Area
143144,Moving from Area
143132,Moving from Area
143088,Moving from Area
143078,Moving from Area
143076,Moving from Area
143070,Moving from Area
143052,Moving from Area
143036,Moving from Area
142990,Moving from Area
142986,Moving from Area
142982,Moving from Area
142972,Moving from Area
142968,Moving from Area
142966,Moving from Area
142964,Moving from Area
142948,Moving from Area
142946,Moving from Area
142940,Moving from Area
142930,Moving from Area
142918,Moving from Area
142888,Moving from Area
142884,Moving from Area
142882,Moving from Area
142848,Moving from Area
142804,Moving from Area
142792,Moving from Area
142790,Moving from Area
142782,Moving from Area
142770,Moving from Area
142758,Moving from Area
142752,Moving from Area
142744,Moving from Area
142730,Moving from Area
142728,Moving from Area
142714,Moving from Area
142632,Moving from Area
142626,Moving from Area
142584,Moving from Area
142578,Moving from Area
142420,Moving from Area
142394,Moving from Area
142374,Moving from Area
142336,Moving from Area
142334,Moving from Area
142270,Moving from Area
142268,Moving from Area
142244,Moving from Area
142218,Moving from Area
142204,Moving from Area
142202,Moving from Area
142186,Moving from Area
142150,Moving from Area
142118,Moving from Area
142112,Moving from Area
142108,Moving from Area
142096,Moving from Area
142086,Moving from Area
142076,Moving from Area
142070,Moving from Area
142064,Moving from Area
142056,Moving from Area
142026,Moving from Area
142016,Moving from Area
142008,Moving from Area
141980,Moving from Area
141966,Moving from Area
141952,Moving from Area
141928,Moving from Area
141908,Moving from Area
141904,Moving from Area
141868,Moving from Area
141862,Moving from Area
141840,Moving from Area
141838,Moving from Area
141828,Moving from Area
141822,Moving from Area
141784,Moving from Area
141772,Moving from Area
141762,Moving from Area
141748,Moving from Area
141730,Moving from Area
141716,Moving from Area
141712,Moving from Area
141694,Moving from Area
141692,Moving from Area
141668,Moving from Area
141664,Moving from Area
141662,Moving from Area
141658,Moving from Area
141656,Moving from Area
141650,Moving from Area
141644,Moving from Area
141632,Moving from Area
141630,Moving from Area
141628,Moving from Area
141618,Moving from Area
141616,Moving from Area
141614,Moving from Area
141596,Moving from Area
141594,Moving from Area
141566,Moving from Area
141556,Moving from Area
141516,Moving from Area
141512,Moving from Area
141480,Moving from Area
141418,Moving from Area
141406,Moving from Area
141400,Moving from Area
141396,Moving from Area
141392,Moving from Area
141366,Moving from Area
141364,Moving from Area
141362,Moving from Area
141348,Moving from Area
141346,Moving from Area
141344,Moving from Area
141338,Moving from Area
141334,Moving from Area
141304,Moving from Area
141302,Moving from Area
141290,Moving from Area
141264,Moving from Area
141252,Moving from Area
141232,Moving from Area
141230,Moving from Area
141200,Moving from Area
141174,Moving from Area
141172,Moving from Area
141170,Moving from Area
141168,Moving from Area
141164,Moving from Area
141148,Moving from Area
141140,Moving from Area
141128,Moving from Area
141116,Moving from Area
141106,Moving from Area
141102,Moving from Area
141100,Moving from Area
141098,Moving from Area
141094,Moving from Area
141090,Moving from Area
141084,Moving from Area
141076,Moving from Area
141074,Moving from Area
141070,Moving from Area
141068,Moving from Area
141052,Moving from Area
141048,Moving from Area
141046,Moving from Area
141024,Moving from Area
141018,Moving from Area
141004,Moving from Area
141002,Moving from Area
140984,Moving from Area
140952,Moving from Area
140948,Moving from Area
140936,Moving from Area
140922,Moving from Area
140908,Moving from Area
140906,Moving from Area
140904,Moving from Area
140900,Moving from Area
140890,Moving from Area
140886,Moving from Area
140866,Moving from Area
140856,Moving from Area
140852,Moving from Area
140840,Moving from Area
140828,Moving from Area
140824,Moving from Area
140822,Moving from Area
140818,Moving from Area
140816,Moving from Area
140810,Moving from Area
140808,Moving from Area
140806,Moving from Area
140802,Moving from Area
140800,Moving from Area
140798,Moving from Area
140792,Moving from Area
140780,Moving from Area
140766,Moving from Area
140754,Moving from Area
140742,Moving from Area
140728,Moving from Area
140726,Moving from Area
140684,Moving from Area
140680,Moving from Area
140676,Moving from Area
140674,Moving from Area
140672,Moving from Area
140658,Moving from Area
140646,Moving from Area
140644,Moving from Area
140622,Moving from Area
140602,Moving from Area
140592,Moving from Area
140590,Moving from Area
140588,Moving from Area
140586,Moving from Area
140582,Moving from Area
140578,Moving from Area
140572,Moving from Area
140566,Moving from Area
140560,Moving from Area
140556,Moving from Area
140540,Moving from Area
140536,Moving from Area
140520,Moving from Area
140510,Moving from Area
140502,Moving from Area
140500,Moving from Area
140498,Moving from Area
140488,Moving from Area
140478,Moving from Area
140476,Moving from Area
140458,Moving from Area
140454,Moving from Area
140450,Moving from Area
140448,Moving from Area
140446,Moving from Area
140420,Moving from Area
140416,Moving from Area
140396,Moving from Area
129776,Moving from Area
140382,Moving from Area
140368,Moving from Area
140362,Moving from Area
140350,Moving from Area
140326,Moving from Area
140314,Moving from Area
140300,Moving from Area
140296,Moving from Area
140290,Moving from Area
140288,Moving from Area
140284,Moving from Area
140280,Moving from Area
140272,Moving from Area
140270,Moving from Area
140264,Moving from Area
140256,Moving from Area
140252,Moving from Area
140268,Moving from Area
140204,Moving from Area
140202,Moving from Area
129566,Moving from Area
140198,Moving from Area
140176,Moving from Area
140174,Moving from Area
140148,Moving from Area
140140,Moving from Area
140136,Moving from Area
140120,Moving from Area
140114,Moving from Area
140110,Moving from Area
140108,Moving from Area
140102,Moving from Area
140090,Moving from Area
140086,Moving from Area
140058,Moving from Area
140054,Moving from Area
140046,Moving from Area
140014,Moving from Area
140006,Moving from Area
140000,Moving from Area
139966,Moving from Area
139960,Moving from Area
139958,Moving from Area
139956,Moving from Area
139950,Moving from Area
139938,Moving from Area
139920,Moving from Area
139912,Moving from Area
139910,Moving from Area
139898,Moving from Area
